date,pressure_hpa,pressure_change_hpa,year,month,day,day_of_year,location,lat,lon,elevation_m,data_type
1994-06-29,896.4,-1.8,1994,6,29,180,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-06-30,894.3,-2.1,1994,6,30,181,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-07-01,897.9,3.6,1994,7,1,182,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-07-02,892.0,-5.9,1994,7,2,183,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-07-03,896.2,4.2,1994,7,3,184,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-07-04,901.1,4.9,1994,7,4,185,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-07-05,897.9,-3.2,1994,7,5,186,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-07-06,887.4,-10.5,1994,7,6,187,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-07-07,892.3,4.9,1994,7,7,188,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-07-08,888.6,-3.7,1994,7,8,189,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-07-09,897.4,8.8,1994,7,9,190,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-07-10,893.1,-4.3,1994,7,10,191,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-07-11,908.2,15.1,1994,7,11,192,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-07-12,890.9,-17.3,1994,7,12,193,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-07-13,902.4,11.5,1994,7,13,194,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-07-14,902.3,-0.1,1994,7,14,195,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-07-15,893.0,-9.3,1994,7,15,196,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-07-16,895.3,2.3,1994,7,16,197,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-07-17,895.2,-0.2,1994,7,17,198,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-07-18,892.5,-2.7,1994,7,18,199,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-07-19,892.0,-0.6,1994,7,19,200,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-07-20,895.9,4.0,1994,7,20,201,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-07-21,901.3,5.4,1994,7,21,202,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-07-22,902.0,0.7,1994,7,22,203,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-07-23,894.1,-7.9,1994,7,23,204,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-07-24,896.3,2.2,1994,7,24,205,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-07-25,891.7,-4.5,1994,7,25,206,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-07-26,895.4,3.6,1994,7,26,207,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-07-27,897.3,2.0,1994,7,27,208,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-07-28,887.9,-9.4,1994,7,28,209,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-07-29,894.7,6.8,1994,7,29,210,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-07-30,901.7,7.0,1994,7,30,211,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-07-31,889.5,-12.2,1994,7,31,212,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-08-01,897.5,8.1,1994,8,1,213,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-08-02,896.4,-1.2,1994,8,2,214,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-08-03,892.9,-3.4,1994,8,3,215,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-08-04,899.7,6.7,1994,8,4,216,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-08-05,903.0,3.3,1994,8,5,217,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-08-06,891.7,-11.3,1994,8,6,218,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-08-07,894.3,2.7,1994,8,7,219,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-08-08,890.3,-4.0,1994,8,8,220,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-08-09,898.4,8.1,1994,8,9,221,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-08-10,899.7,1.2,1994,8,10,222,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-08-11,901.1,1.4,1994,8,11,223,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-08-12,900.7,-0.4,1994,8,12,224,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-08-13,880.0,-20.7,1994,8,13,225,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-08-14,892.1,12.1,1994,8,14,226,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-08-15,899.1,7.0,1994,8,15,227,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-08-16,898.5,-0.6,1994,8,16,228,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-08-17,893.5,-4.9,1994,8,17,229,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-08-18,893.5,-0.0,1994,8,18,230,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-08-19,894.2,0.7,1994,8,19,231,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-08-20,885.7,-8.5,1994,8,20,232,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-08-21,890.6,4.9,1994,8,21,233,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-08-22,888.7,-1.9,1994,8,22,234,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-08-23,898.8,10.0,1994,8,23,235,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-08-24,900.2,1.4,1994,8,24,236,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-08-25,898.1,-2.1,1994,8,25,237,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-08-26,890.9,-7.2,1994,8,26,238,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-08-27,902.2,11.3,1994,8,27,239,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-08-28,896.1,-6.1,1994,8,28,240,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-08-29,892.5,-3.6,1994,8,29,241,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-08-30,894.6,2.2,1994,8,30,242,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-08-31,902.5,7.9,1994,8,31,243,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-09-01,880.0,-22.5,1994,9,1,244,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-09-02,901.1,21.1,1994,9,2,245,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-09-03,902.8,1.7,1994,9,3,246,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-09-04,903.4,0.6,1994,9,4,247,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-09-05,896.6,-6.8,1994,9,5,248,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-09-06,898.2,1.7,1994,9,6,249,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-09-07,889.0,-9.2,1994,9,7,250,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-09-08,888.0,-1.0,1994,9,8,251,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-09-09,898.4,10.4,1994,9,9,252,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-09-10,897.2,-1.2,1994,9,10,253,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-09-11,899.0,1.8,1994,9,11,254,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-09-12,915.3,16.3,1994,9,12,255,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-09-13,893.0,-22.3,1994,9,13,256,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-09-14,899.9,6.9,1994,9,14,257,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-09-15,880.0,-19.9,1994,9,15,258,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-09-16,899.3,19.3,1994,9,16,259,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-09-17,894.9,-4.5,1994,9,17,260,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-09-18,894.2,-0.7,1994,9,18,261,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-09-19,896.5,2.3,1994,9,19,262,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-09-20,900.1,3.6,1994,9,20,263,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-09-21,897.2,-2.9,1994,9,21,264,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-09-22,896.2,-1.0,1994,9,22,265,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-09-23,898.9,2.7,1994,9,23,266,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-09-24,899.4,0.5,1994,9,24,267,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-09-25,897.2,-2.1,1994,9,25,268,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-09-26,898.2,0.9,1994,9,26,269,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-09-27,905.2,7.1,1994,9,27,270,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-09-28,899.1,-6.1,1994,9,28,271,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-09-29,906.1,7.0,1994,9,29,272,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-09-30,892.5,-13.6,1994,9,30,273,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-10-01,906.2,13.7,1994,10,1,274,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-10-02,899.0,-7.2,1994,10,2,275,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-10-03,908.3,9.3,1994,10,3,276,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-10-04,892.3,-16.0,1994,10,4,277,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-10-05,896.1,3.8,1994,10,5,278,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-10-06,896.5,0.4,1994,10,6,279,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-10-07,898.6,2.1,1994,10,7,280,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-10-08,894.9,-3.7,1994,10,8,281,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-10-09,889.5,-5.4,1994,10,9,282,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-10-10,886.0,-3.5,1994,10,10,283,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-10-11,903.6,17.6,1994,10,11,284,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-10-12,897.5,-6.1,1994,10,12,285,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-10-13,898.9,1.4,1994,10,13,286,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-10-14,906.5,7.6,1994,10,14,287,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-10-15,893.4,-13.2,1994,10,15,288,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-10-16,900.4,7.0,1994,10,16,289,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-10-17,914.6,14.2,1994,10,17,290,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-10-18,897.9,-16.7,1994,10,18,291,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-10-19,899.8,1.9,1994,10,19,292,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-10-20,914.2,14.4,1994,10,20,293,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-10-21,903.0,-11.3,1994,10,21,294,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-10-22,900.6,-2.4,1994,10,22,295,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-10-23,897.3,-3.2,1994,10,23,296,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-10-24,900.2,2.8,1994,10,24,297,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-10-25,899.9,-0.3,1994,10,25,298,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-10-26,895.8,-4.1,1994,10,26,299,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-10-27,895.5,-0.3,1994,10,27,300,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-10-28,906.5,11.0,1994,10,28,301,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-10-29,895.5,-11.0,1994,10,29,302,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-10-30,905.6,10.0,1994,10,30,303,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-10-31,896.1,-9.4,1994,10,31,304,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-11-01,898.1,2.0,1994,11,1,305,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-11-02,898.8,0.7,1994,11,2,306,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-11-03,917.3,18.5,1994,11,3,307,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-11-04,918.7,1.4,1994,11,4,308,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-11-05,903.6,-15.1,1994,11,5,309,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-11-06,920.9,17.3,1994,11,6,310,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-11-07,900.0,-20.9,1994,11,7,311,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-11-08,906.0,6.0,1994,11,8,312,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-11-09,905.6,-0.4,1994,11,9,313,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-11-10,907.6,2.0,1994,11,10,314,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-11-11,902.7,-4.9,1994,11,11,315,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-11-12,899.9,-2.8,1994,11,12,316,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-11-13,906.0,6.1,1994,11,13,317,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-11-14,934.6,28.7,1994,11,14,318,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-11-15,912.6,-22.0,1994,11,15,319,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-11-16,919.7,7.0,1994,11,16,320,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-11-17,905.9,-13.8,1994,11,17,321,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-11-18,904.5,-1.5,1994,11,18,322,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-11-19,901.0,-3.4,1994,11,19,323,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-11-20,898.3,-2.7,1994,11,20,324,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-11-21,906.0,7.7,1994,11,21,325,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-11-22,899.7,-6.3,1994,11,22,326,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-11-23,903.9,4.2,1994,11,23,327,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-11-24,903.8,-0.1,1994,11,24,328,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-11-25,906.0,2.1,1994,11,25,329,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-11-26,899.6,-6.3,1994,11,26,330,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-11-27,904.5,4.9,1994,11,27,331,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-11-28,902.9,-1.6,1994,11,28,332,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-11-29,902.1,-0.8,1994,11,29,333,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-11-30,896.7,-5.4,1994,11,30,334,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-12-01,910.7,14.0,1994,12,1,335,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-12-02,907.7,-3.0,1994,12,2,336,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-12-03,906.3,-1.4,1994,12,3,337,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-12-04,898.5,-7.8,1994,12,4,338,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-12-05,903.2,4.7,1994,12,5,339,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-12-06,907.8,4.5,1994,12,6,340,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-12-07,904.7,-3.1,1994,12,7,341,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-12-08,899.2,-5.5,1994,12,8,342,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-12-09,888.8,-10.4,1994,12,9,343,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
1994-12-10,918.5,29.7,1994,12,10,344,"Ankara, Turkey (representative)",39.93,32.86,938,Synthetic (ERA5-based climatology)
